-1.3541,-0.17594,-0.83473,-0.67443,-1.6353,-0.62393,-0.21634,-1.1335,0.11436,-0.4304,1.1892,0.20624,1.8741,0.50631,1.5571,0.32972,1.24,1.8014,3.9541,2.0354,3.076,2.7818,0.015965
0.23752,1.2723,-0.59526,-1.3547,-0.5314,-0.61676,-0.68062,0.94323,0.83278,0.82268,-0.98591,0.61839,0.30822,0.21764,1.2531,-0.28411,0.85656,0.26098,0.54541,-0.60569,-1.6242,0.87057,0.34504
-0.78879,-1.4365,-2.3292,1.2602,-2.2621,2.7665,0.17366,1.6294,-1.1807,2.7433,2.7456,1.0928,0.23719,1.7571,2.6293,-0.045614,1.3134,2.355,0.64869,-0.57278,4.4724,0.029649,0.016291
1.4163,1.2339,0.17007,-1.4756,-0.18669,-0.97516,0.0045614,0.63664,-1.2329,0.40271,0.13391,0.069398,0.022481,-0.8494,-0.34601,0.72624,-0.6109,-0.94551,-1.3762,-0.90055,-0.58158,0.57278,-0.00097744
0.90413,0.58255,0.8494,0.64348,1.0967,0.81518,0.25576,0.20885,-1.7043,0.071679,-1.1964,-0.83408,-0.60666,-1.4997,0.89305,1.8972,-1.0218,-0.92792,-0.30692,0.38479,0.12446,0.032256,0.61057
0.84972,1.1104,1.0084,0.72168,-0.19744,-1.5619,0.42291,-1.7411,0.40922,0.89208,0.75198,1.2528,-0.32809,0.50371,1.9441,0.26619,1.2195,1.2674,-0.52293,-1.2348,-0.091554,0.22742,0.15509
0.1085,1.3893,-1.5707,0.25544,-0.22546,-0.64902,-0.51153,1.8509,1.0889,0.65521,2.3517,1.214,2.1895,-0.85526,-0.17659,0.24175,-1.4196,-0.52879,-0.1111,0.55225,-0.088947,-0.40368,-0.21308
-0.15281,1.1361,0.24306,0.060275,-1.0286,-1.2251,-0.42747,0.21895,-1.3,-0.85559,0.69626,0.12413,0.61057,-0.11632,0.77315,-1.1231,1.1651,1.0683,1.5554,0.1186,0.14662,-0.751,-0.73797
0.56659,0.95626,-1.1302,-0.72722,-0.18832,0.66205,0.088295,-1.3687,-0.44408,-0.53596,-0.04822,0.22546,-2.1637,-0.18669,-0.05604,1.272,-1.4072,0.46852,-0.10133,-0.6399,1.7099,-0.77511,0.2613
-0.50827,0.52391,0.01401,-0.39554,-0.33982,-0.73699,0.0039098,-0.21373,0.64902,-0.92335,0.7611,0.24012,0.59037,-0.4897,-0.63371,-0.29193,-0.76729,-0.30235,-0.97353,-0.47406,-0.69594,0.1111,-0.26261
2.0324,1.7363,-1.8334,-0.13521,0.23361,-1.0139,-1.1847,-0.18734,0.71255,-0.51088,0.13977,-0.94421,-0.20331,-0.42519,2.6261,2.2256,-0.4506,-0.46135,-0.34341,0.59819,-0.23882,-0.89533,0.90609
0.16421,0.056366,-0.083734,-0.22644,-0.41867,-0.19809,-0.79401,0.78977,-0.43007,-0.23068,-0.57408,-0.38511,0.73927,-1.1081,0.2196,2.0226,1.5893,1.6212,1.3208,-0.11501,0.3522,-0.082105,0.78782
0.046265,-1.5144,1.0592,2.745,0.22123,-1.0631,2.0096,-2.441,-2.2132,-0.52032,-0.054085,-1.3854,-0.85298,0.61057,-2.4394,-0.13098,-0.1085,-0.7031,3.2194,0.0094486,0.36002,-1.4688,0.70962
0.74481,1.143,-0.44539,-0.51641,-0.030626,0.9025,1.027,2.0445,-0.66629,-1.258,0.58418,-0.95072,-0.33037,-0.91586,-0.48839,1.4349,2.6694,2.9405,0.83082,-0.5806,-0.30561,-0.71874,-0.83929
-0.19907,-0.27727,0.78097,-0.8696,0.79727,-0.21243,-0.34341,-1.705,-1.2541,-1.5922,0.4506,0.63045,0.67802,0.46428,-0.72819,1.9881,1.0429,0.89729,-1.0019,-1.6871,-0.0013033,-0.69561,1.082
-1.4059,-0.21406,0.27564,-0.83636,0.079824,-1.8816,-0.30235,0.53824,-0.66498,-0.79466,0.17626,-1.1452,0.11566,-0.24957,-0.61937,-0.16616,0.049849,1.2319,0.56072,0.49035,-0.2398,-1.2811,-0.81681
-1.9923,-0.57734,-0.80052,-0.70799,0.75914,0.41183,0.043007,0.29779,0.48937,-0.097092,0.17659,0.072331,1.3557,1.3107,1.3479,0.57832,0.20917,0.61123,0.72787,-0.82691,-0.24534,1.6773,1.0885
-1.8334,-8.666,-1.8904,-5.0019,9.0563,-3.3015,-3.7947,-7.3347,-7.3517,1.1772,6.6922,1.9809,-7.3034,10.676,7.4077,10.163,-0.85265,-4.4825,-4.4812,-0.78521,-2.5316,3.2005,1.9223
-2.1393,-0.38283,0.41313,0.71679,-0.62263,-0.48872,0.59428,2.0008,0.39065,-1.01,1.2945,-0.54052,-0.14271,-0.31343,-0.26782,0.27564,0.55291,-0.63794,0.12218,1.7343,0.28574,2.6883,0.47666
1.4443,2.3566,0.45093,-0.9504,-1.6731,-1.6463,0.25348,-0.039098,-0.76403,-0.62198,-0.014336,1.6421,0.14173,-0.065814,0.43692,0.0029323,-0.048546,1.0084,-1.3626,-0.88817,0.075589,-1.4733,-1.3023
0.44148,0.89045,0.72754,0.87188,-0.8898,0.016942,-0.091879,-1.3153,-0.64511,1.1697,0.6601,1.0801,0.22449,-0.80769,0.17626,0.91782,-2.9499,0.42453,0.81323,-0.95366,1.1296,1.5248,-0.056366
-0.74188,0.7005,1.025,-0.048546,0.52651,-0.50892,-0.61709,-0.37469,-0.97711,-0.7699,0.80313,0.035514,-0.21178,0.48025,-0.0032581,0.14499,0.22481,1.3371,-0.67671,-0.70604,1.5222,-0.067443,0.9227
-1.1879,0.28704,-0.51935,-0.56724,0.5389,-0.037143,-0.40857,-0.30626,0.88035,0.26814,0.20787,-0.3408,-1.5141,-0.42844,-0.20038,-0.13619,0.29356,1.1329,-0.6917,0.044636,-1.4776,-1.0029,-0.36002
-0.19972,-0.13717,0.78684,0.35416,-2.7029,-0.22611,1.399,1.2211,1.373,-0.3825,1.3238,1.5457,-0.15444,-0.28085,-1.5593,1.0801,-0.11143,1.1302,-0.19809,-0.78945,1.4821,0.29421,0.10947
-0.26945,1.0693,-2.0106,-0.5415,-0.76729,-0.053759,1.055,-1.5535,-0.66857,-0.11794,1.1329,0.80443,0.49915,-0.17398,-1.1557,-0.28672,-0.96115,-0.1186,0.42519,-0.089273,0.14173,0.20657,-0.75263
2.2973,0.86047,-2.9274,-4.3734,-0.84679,-0.029649,-1.0983,1.1218,2.2563,1.1938,2.4521,0.044311,2.0477,0.039749,1.1948,1.0507,1.0595,-0.88882,1.8369,0.90348,0.93671,1.1394,2.5299
-1.0573,-0.95137,-1.8949,-1.6711,2.2348,-0.77641,-1.4499,-0.5718,1.3912,-1.3368,1.5919,-0.21471,1.2042,0.51316,1.1016,0.053433,0.00065163,0.16812,-1.2026,-0.58744,0.062556,-1.3248,0.077544
-3.1926,-0.28118,-1.0938,-1.3264,-0.92107,-0.84874,-1.8666,0.69496,1.8825,1.312,1.1957,-0.19777,-0.65163,1.4763,1.2003,0.37045,0.11371,0.94518,-0.12446,-1.6467,-0.22058,-1.4196,0.58321
-1.0214,0.64772,-1.8724,0.58223,1.0599,-0.03812,-1.6304,-0.91847,-0.54346,-0.21439,0.852,1.4261,2.5234,-0.96473,-0.42747,0.16095,-0.60504,-1.1749,-0.26489,-1.3707,-2.7215,0.26326,0.021829
-0.83376,0.68323,-0.42551,-0.36915,0.29844,0.47699,0.81649,0.96082,-0.93867,1.1843,-0.55062,-0.90446,-0.98461,-0.14108,0.55421,1.9634,-1.027,-0.21862,1.8389,-1.2501,-0.6728,0.67965,0.6601
0.0101,0.43529,-0.73015,-0.15053,-0.043985,-0.55388,0.5806,0.47764,-0.69105,-1.5769,0.75035,-0.12674,0.56887,-0.36621,-0.21927,1.8184,-1.7121,-1.4271,-0.22286,-1.4333,-1.5766,-1.3515,-0.32549
-0.64316,0.54476,1.3384,0.62491,-0.13326,-0.63403,1.3287,-0.0202,1.6698,0.64641,-0.10817,1.1905,0.28737,0.34764,0.92857,-0.46754,0.069398,0.36915,-0.73569,-0.87644,2.2256,-0.42453,-0.54802
-0.37208,0.23263,0.16877,-0.66042,-1.4013,-0.21504,0.93052,1.33,-0.61611,-0.91814,0.42942,-0.35351,-0.10361,-1.1531,0.1199,0.88491,-1.2622,1.6284,0.96376,0.2701,0.50012,-0.20005,-0.71516
0.57441,0.75654,-0.24566,-1.1573,-1.097,-0.23133,-0.65488,-0.70115,0.19321,0.95919,1.2612,0.7409,-1.0654,0.21895,0.75198,-0.43073,1.14,1.6796,-0.57604,-1.2378,0.78456,0.26098,-1.0214
-1.4023,1.0416,0.45516,-0.44506,1.1755,1.2762,0.60666,2.122,-0.61611,0.043659,0.78945,-0.92629,0.54378,0.57506,-0.38674,-0.15118,-0.4708,0.82626,-0.37436,0.79889,-0.45223,-1.5532,1.0462
-0.33298,1.2651,1.0146,-0.082105,-0.91684,-1.3313,0.63501,-0.020526,-1.8024,-1.098,1.3003,-0.24697,0.83213,-0.59852,-0.90283,0.074937,1.315,1.9428,-0.8015,-0.77348,0.35644,-1.7382,-2.0174
1.2645,2.7482,-1.2941,8.4125,2.5739,-1.9409,-2.3012,-1.3821,-0.49491,-0.22677,-0.86373,-1.5584,-3.2073,3.0705,-0.12967,-1.4326,-4.8015,-6.0504,-4.0613,-2.4931,2.1178,1.9308,3.9326
-2.5013,-1.1508,0.65097,-0.31213,-0.070376,-0.11175,-0.25642,1.6304,-0.32027,-0.044962,0.67443,-2.5368,1.4684,-0.23784,0.36556,0.70082,0.49458,-0.069072,0.64804,0.039423,1.1436,0.36719,0.25707
-0.28085,0.49849,-0.97842,-1.5385,-2.2413,2.3472,-1.2808,2.8251,-0.83734,2.6655,4.5037,2.1269,2.5697,0.28639,1.7428,-0.078521,-0.18441,-0.066466,2.2224,-0.65521,1.3111,1.3336,0.59982
0.71353,0.56561,-0.086015,-1.4854,1.8324,-1.1436,1.0374,-1.5281,0.28118,1.2407,0.96929,-0.40238,1.6975,0.88947,1.042,-0.94225,1.7229,-0.18083,-1.2433,-1.6933,-0.69203,-0.66205,-0.99373
0.23784,-1.5437,0.65684,-0.18376,-0.91814,-0.11306,-0.30529,-0.98917,-0.013358,-0.29486,1.2449,2.4768,-0.26098,0.55714,-0.87285,-1.3743,0.9934,1.4059,1.4554,3.1053,0.98624,-0.15672,0.61872
0.6891,0.28053,-0.1515,0.18343,0.49849,0.093183,0.63077,0.26358,-0.27499,1.5189,0.020526,-0.1919,1.3974,-0.49524,0.23784,0.47862,-0.053759,0.62621,-0.12479,0.59103,-0.77413,1.5779,0.89599
0.24241,0.88882,0.71842,-0.51283,-0.74904,-0.56757,1.3212,0.44017,-0.022807,0.97223,-0.69594,-0.48839,0.0065163,-0.21569,0.88817,-1.5968,0.33103,0.43007,-0.17464,-0.04203,-0.094812,-0.089599,-1.2446
0.80476,1.1315,-0.94649,0.19223,1.3896,0.48579,0.29975,-1.703,-0.3219,-0.88295,0.36915,1.1456,1.59,0.33363,0.18278,0.087318,0.67378,-0.39456,0.84972,0.91032,0.44115,-0.62947,-0.54411
0.48351,0.98982,1.7493,-0.75263,-1.4378,0.5415,1.1065,-0.90706,-1.2296,-0.091228,0.19418,0.097092,-0.47438,0.13749,-0.31767,-1.1188,0.55453,-0.57832,0.22742,-0.71125,0.61025,-0.41476,-1.3749
-0.2323,0.12674,-0.65097,-1.042,-0.79564,0.52032,-1.1557,-0.14108,-0.086341,-0.77022,1.5727,0.94942,0.35611,1.2058,0.48611,0.2007,0.4203,-0.50045,0.44115,-0.18115,0.9416,2.7665,1.7747
-1.1993,0.50697,0.6008,-0.075263,-0.47764,-0.59917,-0.35383,-0.4392,0.3307,0.33266,-0.6021,1.2554,-0.97548,-0.17268,1.1899,0.68616,0.38479,0.48318,0.92889,0.94681,1.7646,0.59917,-0.63273
0.94714,0.28965,-0.73666,-0.19386,-0.43105,0.75361,-0.85689,-1.4003,-0.97939,0.77283,-0.44148,-0.37012,1.285,1.1566,-0.0081453,-0.40857,1.4056,0.88361,-1.301,-1.417,-0.1704,-0.85037,1.4085
-0.27727,0.80769,0.011078,0.75947,-1.0527,-0.71809,0.45353,0.34764,-0.063208,0.42714,-1.4078,-0.33298,-1.2576,-1.2615,-0.81225,-0.16714,-1.489,-0.82496,-0.062556,0.008797,0.43887,-0.77706,0.1805
1.3153,0.90641,0.9631,0.75361,-0.24631,1.1113,-0.3395,0.10426,-1.6366,-0.0035839,-0.36524,-0.82203,-0.42095,-0.21634,-1.5776,-0.0071679,1.038,-0.37859,0.63273,-1.0227,-0.51935,-0.80997,-0.52586
0.67639,-0.40336,-0.12576,-0.86471,-1.2065,-0.61644,-0.28997,-0.9618,0.24273,0.41802,0.32907,0.83962,-0.44636,-0.14075,-0.78097,-0.98037,-0.2121,-0.47341,-0.45255,0.41443,-1.2697,-0.462,0.19418
-0.54639,1.1596,-0.59037,0.91749,-0.43985,-0.072656,0.419,-0.89338,-1.1974,-0.93117,-0.90055,-0.97874,0.14238,-1.2124,0.14629,-0.56105,0.068421,-0.48286,-0.79205,-0.005213,-1.3388,-0.51511,-0.96636
-0.48155,0.10393,0.48742,-0.37501,-0.77087,-1.2368,-0.21243,-1.1557,-0.28639,-0.018246,-1.316,0.12967,-0.64381,-0.69659,-2.0647,-2.0129,0.1388,0.35123,-0.92368,-0.94681,0.11827,-0.34634,-1.0791
0.66824,-1.7164,-0.47341,-0.66108,-0.09807,0.79759,-1.1524,0.44017,-0.1818,0.05995,0.84386,-1.3495,-0.42388,0.11306,-0.64381,-0.53401,0.37469,0.36296,-0.24012,0.35253,0.7901,-0.13,0.48579
-0.46787,-0.1414,0.81486,-0.94258,-0.58451,-0.14401,0.50925,0.55649,0.079824,-0.89827,-0.80183,-0.02802,0.2284,-0.78521,-1.1446,-0.75817,0.4115,0.64641,-0.41965,-0.78684,0.3206,-0.88132,-0.58158
-0.36426,0.60797,1.691,-0.10524,-0.19712,0.57245,1.0749,-0.51088,-0.56529,-0.83213,-0.58255,-0.13,-0.22807,-0.96473,0.36752,-0.58842,0.38316,-0.88491,0.49263,-0.056366,-0.16877,-0.61025,-1.0745
0.51413,0.2196,0.85917,-0.98689,-1.1495,-0.48774,1.0319,1.2534,-0.61644,-0.96017,-1.3981,-1.0354,-0.65391,-1.0208,-1.242,-0.66108,0.26456,0.14238,-0.011729,-0.46852,-0.22742,-0.094812,-1.532
-1.0123,-0.92857,-0.82203,1.3521,-0.43007,0.69594,-0.62524,0.55486,-0.26749,0.32614,0.31408,-0.15867,-0.37371,0.22383,-0.48611,1.6496,-0.37827,-0.77967,-0.76077,-1.2922,-1.6812,-0.11469,1.2169
0.50599,-1.0429,-0.69691,1.5688,-0.28346,0.27205,-0.093508,-1.1377,-0.29291,1.2778,0.84158,0.72656,1.4766,0.19809,0.30692,0.54639,-0.80052,-1.3199,0.88589,0.18408,-0.95724,1.4091,1.1667
-0.89208,-0.044311,0.55095,-0.45288,-0.81812,-0.85298,-0.14303,-0.71321,-0.25218,0.25576,-0.56203,0.30789,-0.40401,0.10524,-0.22025,-0.31408,-1.126,0.45093,-0.14434,0.44539,-0.13847,-0.40075,-0.48481
-1.9379,-0.24729,0.085363,0.22253,-0.4923,-0.93704,1.0019,-2.0142,0.23524,0.48709,0.078521,0.86503,1.1781,0.56659,0.70148,-0.12055,-1.2078,-0.97158,0.28313,0.056366,1.2879,-0.11469,-0.41802
-1.1586,-0.9996,0.49687,0.63208,1.1136,0.56366,-1.5633,-1.0644,-0.48057,0.73894,0.6021,0.29519,1.4864,0.13912,-1.2449,0.50827,0.78814,-0.76664,1.0292,1.7871,1.1765,0.98689,0.89045
-0.74904,-0.46494,1.1449,-1.287,-1.3261,-0.24208,1.2674,0.93965,0.050827,-0.61579,-0.090576,1.0553,-1.1446,-1.374,-0.35481,-1.0556,-0.28997,-0.74546,-0.56789,-0.69561,-0.23817,-0.4897,-0.65488
2.3146,-0.25674,0.1199,1.6548,-1.0068,2.9776,-0.34829,-0.31995,-1.1625,1.9304,-0.41639,-1.5639,-1.126,0.47634,-0.90641,-0.20428,-1.7268,0.72852,-0.60308,-0.15606,-0.0035839,-0.63957,-0.42388
-0.63468,-0.49752,-1.2925,-1.8601,0.76566,0.95268,-3.5142,-2.4439,-0.71907,-0.98135,-0.75784,-1.7004,0.83082,0.10491,1.8516,-0.62067,-0.37371,1.8816,0.07005,0.01401,-0.31734,-0.69659,-0.092857
0.89077,0.092205,0.99112,-0.20754,-0.90348,-0.9517,0.50664,-0.88295,-1.013,-0.9429,-1.0674,1.6359,0.69822,-1.0009,-0.30757,-0.42975,0.51478,1.3544,-0.39065,-0.48351,0.52782,-1.7086,-0.58223
-0.47764,-0.84549,-0.047243,1.1798,0.74383,0.75686,0.027694,1.3173,0.023784,-0.83343,0.09416,-1.1996,-0.71711,-1.1478,0.13228,0.45321,0.5617,-0.45255,-0.0065163,-1.7946,-0.77055,-1.7327,-0.78423
1.5046,-0.41997,1.2286,0.55128,0.58418,-0.86047,1.7486,0.58712,-1.314,-0.42486,-0.28541,-0.68584,0.35253,-0.10882,-0.51804,-0.23491,-1.6714,-1.0475,-0.025739,-0.43887,-0.3307,0.15118,-0.11306
-0.5099,1.0775,0.0097744,-0.82007,-0.53857,-0.39358,0.332,-1.5936,-0.22188,-0.68714,0.22155,0.37338,-0.54541,0.44278,1.2541,0.20657,1.2058,0.068095,-1.3857,-0.72102,-0.4519,0.20038,-0.19125
0.11078,-0.57245,-0.0029323,-0.72331,-0.38511,-0.24469,-0.50143,-0.27238,-0.18702,0.19353,-0.53075,-1.0573,0.62719,0.95985,-0.016291,-0.11175,-0.081453,-1.0977,1.8464,3.1594,-1.315,0.29584,1.085
1.4437,-0.3193,1.2166,1.1762,0.3421,-1.1557,0.53661,0.20038,-0.16551,-0.76794,-1.1113,0.29779,-0.024436,0.4809,1.172,0.61318,-1.3629,-1.0074,0.8924,1.6763,1.922,0.52456,0.042356
-1.3616,-0.37208,-0.44864,1.0582,0.57669,-1.718,-1.9461,0.8709,-0.16454,-0.32516,0.95561,-1.3085,0.48416,0.18897,0.32875,-0.062882,1.3639,-0.18604,0.44897,-2.2247,-0.9921,0.42453,2.0725
-0.33852,-1.2254,-0.63957,-0.55584,0.23361,-2.5589,-0.84972,-0.80052,1.9888,-0.14108,-0.6917,-0.62361,0.19647,0.1212,0.35351,-0.94942,0.44799,-0.55128,0.1085,-1.3023,0.54248,-0.89045,-1.2303
-0.3522,0.63729,-1.0781,0.53075,0.62067,-0.82691,-0.45842,-0.22937,0.88295,0.22546,-0.48905,-0.61807,-0.6311,1.3143,0.043985,0.13195,0.42975,-0.2701,-0.50762,-0.57245,0.19418,0.25348,-1.0351
0.84711,-0.23361,0.064511,-0.88361,-0.62849,-1.4437,-0.7712,0.46559,0.71581,-0.40238,-0.12023,0.60406,-0.58483,0.99438,-0.23068,-0.25674,-1.2508,-0.6728,0.75133,1.0009,0.83441,0.51544,-0.15346
1.3059,1.3055,2.1035,0.37175,0.015313,0.85526,1.6398,0.3395,-1.1123,0.2903,-1.0752,-0.77902,-0.79173,-1.4052,-0.83636,-0.28965,-0.22351,0.7409,-0.41606,-0.37664,-0.49524,0.91651,-0.29128
0.56887,2.2931,1.892,2.6436,-0.75426,1.0615,2.2507,1.5163,0.26098,-2.7978,3.2787,0.90218,2.9607,-0.20331,1.0123,0.86666,-0.41737,-1.4368,1.6437,0.50273,0.12772,0.50957,-1.9337
0.67052,-0.51576,0.014987,-1.1879,-0.26814,-1.2192,-1.0143,0.44995,0.67411,0.75686,-0.67052,1.4502,-1.0107,-0.56496,-0.60699,-0.23296,1.4652,1.0123,-2.1188,-0.64283,-1.3469,-1.9774,-0.69822
-0.94779,0.40564,-0.99829,0.5617,0.18637,-0.30822,-0.29551,-0.3926,1.2042,-0.61285,-0.24664,-0.41378,0.035839,-0.43561,0.21048,-0.19418,1.4183,-0.06614,0.040727,0.32875,-0.48481,-0.78651,0.33298
-1.2166,0.058972,0.1414,-0.12088,-0.16356,-0.46168,-0.42388,-0.4695,0.26619,-0.592,0.22872,0.71483,0.2323,-1.0442,0.85037,-0.62393,1.096,0.74774,-0.66564,0.59852,0.3307,-0.62686,-0.059624
-0.96701,0.99373,2.5857,-0.57734,-0.72754,0.61285,2.0891,1.6652,-0.80508,0.0081453,-0.12544,-0.27792,-0.68649,-0.51902,-0.89696,-0.8722,-0.69007,0.41281,-0.52782,-0.13554,-0.63403,0.91488,-3.4494
-0.39749,-0.15053,-1.3912,-0.65749,-0.35514,0.84842,-0.36393,-1.8073,-0.23426,-0.58646,-0.5024,-0.29128,-1.1169,0.18408,0.87774,-0.46103,-0.49817,-0.93736,1.6441,1.832,-0.31213,-0.31148,1.1599
-0.51088,-0.063859,-0.15704,-0.77869,-0.54834,0.8533,-0.20819,-0.49067,1.0227,0.50175,0.09416,-0.63827,-0.34536,0.82072,-0.13358,0.52423,0.74416,-0.39,-0.71386,-1.0485,0.31115,0.077869,0.22742
2.6756,-1.1465,0.52391,0.94095,-1.1922,-1.5404,-0.25185,-1.3915,-0.62719,-0.47373,-0.39391,-0.62361,1.9086,0.21113,0.86178,-0.052782,1.2049,0.5314,-0.56626,-0.60569,-0.20917,1.7851,0.36426
0.66857,0.8797,-0.051153,0.99764,0.36035,-0.55975,-0.54052,0.24403,-0.20428,-0.38804,-0.4796,0.28346,0.3193,-0.75165,-0.98265,1.6105,-0.33754,0.41965,-0.50827,-0.23621,-0.37012,-1.2296,0.033885
0.90218,-0.32288,1.5137,0.95528,-0.39065,0.29291,0.71614,-0.69626,-0.2411,-0.44636,0.25544,0.79629,1.1742,0.13717,-0.0042356,0.21536,-0.89631,-1.1315,0.87644,-0.07624,0.70506,-1.4085,-0.5819
1.1254,0.95366,-1.4196,0.6627,0.19027,-0.077218,-0.66433,-1.2935,-1.4336,-0.68681,-1.1022,0.52619,-0.43724,1.4375,-0.039749,0.024762,0.098721,-0.78619,-1.4987,-0.92759,-1.0081,0.75784,0.043333
1.1547,1.3365,2.3957,-1.5717,-2.4394,0.71646,0.90153,0.97386,0.52358,3.7814,0.13326,2.2589,-1.8617,-0.62133,-0.19809,-0.5314,1.0859,0.39358,-0.7194,-1.7532,-0.60927,-0.17887,-2.3879
-0.95007,0.56594,1.5444,0.49458,-0.24827,0.49882,0.45484,0.56529,-0.091554,0.40694,-0.20982,0.73047,0.94746,-0.77478,-0.16682,-0.1199,0.16942,0.0078195,1.0898,-0.8608,0.9227,2.4602,-0.95887
-0.27499,0.11012,-0.26652,-0.00097744,-0.17398,-0.99894,0.051153,-0.02802,0.18017,-1.0162,-0.21667,0.34243,0.96343,1.7483,1.6186,1.0276,-0.71581,-0.10915,0.15118,-1.5059,1.6225,2.0409,-0.092857
0.14401,-0.82724,-1.2137,0.4822,0.5125,-1.3003,-0.68616,-0.13717,-0.9517,-0.6008,-0.73145,0.0042356,-0.41867,-0.65977,-0.99178,0.29519,-0.6803,-1.4912,-0.93476,-1.2648,-0.49426,-0.93932,0.12023
-0.38446,0.63664,0.14825,0.17561,-0.17105,-0.6399,0.18474,0.83734,0.25837,-0.47471,0.071353,-1.1358,0.50762,-1.3889,0.078847,0.041704,-0.51088,-1.1928,0.78847,0.61905,0.14434,0.081453,0.014987
0.3724,1.2052,0.91163,-0.80899,-0.37175,-0.58353,0.23035,-0.35774,0.4405,1.0758,-0.28443,0.13619,0.16519,0.31734,0.026717,-1.1214,0.89924,0.039749,0.59168,-0.097744,0.83245,0.44343,-0.64283
0.3307,1.0315,-0.23491,0.36035,-0.81421,0.84353,0.16551,0.31083,-0.063208,0.55649,0.23654,-0.31832,0.9719,0.62458,0.47764,-0.18897,-0.7005,0.80769,0.3597,0.91065,0.58223,-0.99731,-0.82463
-0.50012,-0.3926,-0.93802,-0.3004,0.12055,0.30235,-1.8461,-1.4893,2.3768,0.42682,-0.32646,-0.3219,1.4893,0.50045,0.26098,1.6483,-0.058972,-0.65293,1.5685,0.030301,-0.21536,2.166,1.1622
0.2196,-0.51739,1.2,0.462,-0.29551,-0.86503,1.4922,0.82952,1.212,0.17724,-0.57506,0.76045,2.4954,-0.83701,1.0921,-0.41672,-1.1283,0.74351,-0.8722,2.0526,-0.005213,-0.37501,-0.60764
1.8839,0.24599,0.60894,-0.19809,-1.0423,-0.81812,0.22416,-0.028672,-1.3306,-0.59754,-0.6917,0.25511,-0.15965,-1.0641,-0.84353,-0.31506,-0.10133,0.26847,0.14173,1.0198,0.17659,-0.41313,-0.59298
1.6643,-0.5718,-0.11762,1.055,0.79368,0.69594,-0.79922,1.0332,-1.471,-1.3968,0.53238,-2.3028,0.7523,0.081779,-1.0706,1.1488,-0.58581,-0.72102,0.46396,-1.3841,0.44832,0.74872,1.5209
-0.28118,-0.2499,-0.66466,-0.077218,-0.39391,-2.0575,-0.59884,-0.19125,1.1928,0.38772,-0.34308,-0.40075,-0.12935,0.50077,-0.19647,-0.79596,-0.1085,-0.85689,-0.55258,-0.56431,-0.42616,-1.0146,-0.36165
